Package name,Reviewer name,Review,Rating
ru.iiec.jvdroid,Saumya Verma,I Request the developer of the app to update the jvdroid' s compiler to the version 14 from 11,3
ru.iiec.jvdroid,Diksha Tiwari,"Just a compiler,not an IDE and don't compile my GUI programs........",2
ru.iiec.jvdroid,Hussaini #1,One of the best app for java programming in android phone. Jazakallahu khair,5
ru.iiec.jvdroid,Zean Argus,Can't create new file without the app malfunctioning and slow processing for complex codes.,1
ru.iiec.jvdroid,Ruddy shows,Best app for java programming,5
ru.iiec.jvdroid,Anmol Mahajan,Awesome App but useless advertisements should be removed,5
ru.iiec.jvdroid,Shubhayu Sarkar,Disgusting App..... Program doesn't compile even being correct always shows there is some error although it is correct...very bad app,1
ru.iiec.jvdroid,Mahjabeen Qaiser,it doesn't work,1
ru.iiec.jvdroid,Rahul Raju,"No auto suggest, almost same as online browser editor",1
ru.iiec.jvdroid,Anal Biswas,"This is an excellent java programming app. This is very user friendly. Even it tells what errors have been made, if any.",5
ru.iiec.jvdroid,Harsha Gokul,The best way to work on java from phone. By far the best Java IDE app I have ever seen. Was introduced after downloading and uninstalling 4 apps. Except after download and initial setup takes upto 300mb. Saved me from my exams,3
ru.iiec.jvdroid,Samer A.,Great Java tutorial app!!,5
ru.iiec.jvdroid,Soma Das,I am really greatful who has made this app doing java in mobile I can't think .I always need this type of app but never found it .lot of thanks from me to you developer of the thank you,5
ru.iiec.jvdroid,Arkaprava Ghosh,Please add Kotlin Support!!,4
ru.iiec.jvdroid,Uttam Mahata,Please make an app like android studio.,5
ru.iiec.jvdroid,Arun Kumar Das,Fantastic app. Helped me a lot...,5
ru.iiec.jvdroid,AlERT GAMING,It's is very good app for Java programming but I face a problem with the cursor which becomes unstable sometimes. When I code something the cursor goes up and down to other lines without touching.,4
ru.iiec.jvdroid,Nile Crocodile,excellent App this first app can be used to compile kotlin on android phone regardless of other app features but no other apps can compile and run kotlin code offline without internet connection,4
ru.iiec.jvdroid,45 Unzana Aiman 11 Commerce,I truly loved it....it is too helpful as now I am able to execute many Arduous programs very easily....Really Satisfied....Amazing App ! 👍,5
ru.iiec.jvdroid,Programming With Carlo,"this ide is so great!, please make an ide for kotlin",5
ru.iiec.jvdroid,Inderjeet Singh,It's best for programming when you have neither pc nor laptop then you can use your android or ios,5
ru.iiec.jvdroid,Deepak prudhivi,Not working any thing below: Even not a simple hello world program Terminal Interpreter. Can anyone help me to solve this i tried reinstalling app and restarting my android phone,1
ru.iiec.jvdroid,Jay M,"Sick of seeing ads in apps that i paid for, really good IDE though",2
ru.iiec.jvdroid,T.Nitheesh,Awesome app should download. It help me to do all my programs and with this I got a lot of benefits like I need to by a laptop of updated version but this app helped me to say the money. Thank you very much Jvdroid .,5
ru.iiec.jvdroid,muluneh abrham,Good job keep it up 👍,4
ru.iiec.jvdroid,Parv Gurung,Something better than this? No way.............. It is awesome!!!!,5
ru.iiec.jvdroid,fr0m1s.,"Удобно, но не хватает подсказок снизу при написании кода и его покраски",4
ru.iiec.jvdroid,Best computer Siksha sansthan,Awesome,5
ru.iiec.jvdroid,Ankit Pathak,In my phone doesn't support scanner class and showing syntax error Overall nice and better,5
ru.iiec.jvdroid,vivek smash,Nice app,5
ru.iiec.jvdroid,creative corner with helpful tips,"It is not supporting ""scanner "" and some of them but everything is nice.",3
ru.iiec.jvdroid,Satya Narayan Yadav,Awesome app to compile java program.,4
ru.iiec.jvdroid,Aman Tiwari,Can anyone help me This app is really great Just can anyone tell me how to pass values internally/implicitly from command line because we don't get any option for it,5
ru.iiec.jvdroid,Apk Unpacker,"i thought to give 4 but found java in path and here we go 5 star . only 1 problem in terminal , if we type some command and switch to other app for while then command lost automatically .please fix in update. great app keep it up",5
ru.iiec.jvdroid,David Shawn,Good app,5
ru.iiec.jvdroid,chaitanya Rohadkar,Can we run applet Awt program?,4
ru.iiec.jvdroid,Dhanashri Rajale,This app is really awesome for java programming & for those who don't have laptops. But there is problem while running package programs. Please solve this problem.,5
ru.iiec.jvdroid,mrudul george,Can't save the program 😭😞,2
ru.iiec.jvdroid,shivam jha,Very helpful app 🙂🙂🙂,5
ru.iiec.jvdroid,Isha Singh,My programs get disappeared....as I extend my program beyond 450 lines😕...pls help,1
ru.iiec.jvdroid,abhishek jawanpuria,the app is good but it would have been great if we colud use swing and awt just like in pydroid we can run tkinter,3
ru.iiec.jvdroid,Shabnam Bano,"Actually , Its Only A notepad for Writing Code An IDE offer Many Facilities Like Suggestions !",3
ru.iiec.jvdroid,Arsh kumar,Some ads but still the simplest to use java ide. Best for beginners and enthusiasts. Or for coding ideas that you come across while on the go.,4
ru.iiec.jvdroid,Coding Geek Partha,just wow!!!,5
ru.iiec.jvdroid,pritesh shah,Nice,5
ru.iiec.jvdroid,vedprakash jha,Much more then worst Exp. For the app is not ok for any starting or learned devlopper wastage of Money.,1
ru.iiec.jvdroid,Shashank Agrahari,"Not as expected, but interface I would say is really good, terminal window is also greate yet, I makes development very slow, brackets are don't automatically created as done by desktop IDEs Sometimes crashes too when tried selecting a bunch of text and then clearing whole with backspace. Often while doing that, it's cursor also moves to a random position and erases the code I don't want to be cleared, If it was fixed I would be really impressed with the IDE",2
ru.iiec.jvdroid,Takudzwa N Chiutaalenga,The application has everything I ever needed in a mobile ide for java,5
ru.iiec.jvdroid,Kingsley Godwin,"Great app and interface. Please, how do I change the whitespace to spaces instead of tabs. That's, the app automatically adds tabs, but I want spaces?",4
ru.iiec.jvdroid,Apurva Kumar Dani,Also please include the applet or swing package of java,4
ru.iiec.jvdroid,Hunny Garg,Worst app of the world,1
ru.iiec.jvdroid,Mohor Banerjee,Good app for java programming😃,5
ru.iiec.jvdroid,Sourjya Seth,Daruna app,5
ru.iiec.jvdroid,TECHBIRD 3D,Always IIEC APPS ARE FABULOUS,5
ru.iiec.jvdroid,sudharshan m,Very good,5
ru.iiec.jvdroid,Prabhakar yadav,Nice,5
ru.iiec.jvdroid,Artemis Logic,"This is so bad, no way can it be used for developing, how do I create new classes? {Brackets don't complete when you hit enter, all the features you'd want on a mobile ide where it's already awkward to type, just aren't here. Impossible to use. This is a novelty app, nothing more.",1
ru.iiec.jvdroid,Madhu Trivedi,Uses storage a lot,1
ru.iiec.jvdroid,Sahil Pamnani,No doubt it is a great app but sometime it stops working please fix this issue.,5
ru.iiec.jvdroid,Rakesh Chaudhary,Absolutely brilliant!,5
ru.iiec.jvdroid,Andrea Taini,Great ide. I would like to have autoimports and a better prediction of code.,5
ru.iiec.jvdroid,Saumya Singh,This app is nice but it has one problem that in maven mode it does not suggest me anything like other java programming application I am not a master of java this app must be given suggestions for code . Plz do that feature available. I am having trouble and I have to go to google to search codes many times. Plz improve it.,1
ru.iiec.jvdroid,Goddamn Kovalev,(Inheritance) cannot extends from other file please fix,4
ru.iiec.jvdroid,Sagar Arora,this app deserves 6 stars. LOVE IT,5
ru.iiec.jvdroid,Narayana Reddy,Thanks To The Developers For This Great & Wonderful App. This App Deserves More Than 5 Stars.,5
ru.iiec.jvdroid,NANDKISHOR KUMAR MAHATO,Excellent app.......Extremely helpful..........,5
ru.iiec.jvdroid,Pratik ZX,I am not able to input integers with the soft keyboard. Please fix this.,4
ru.iiec.jvdroid,Rumi Chand,Excellent app. Much thanks to the developer. It deserves 5 stars.,5
ru.iiec.jvdroid,jenil Savani,"i like this app, because this app is pocket java.",5
ru.iiec.jvdroid,chijioke odinye,"I can't link and call other classes to the main class like OOP, please how do one go about it",4
ru.iiec.jvdroid,Sunayan Dutta,It's a very good programming app for beginners as well as for experts in ndroid,5
ru.iiec.jvdroid,Mahdi Jalali,👌,5
ru.iiec.jvdroid,dirus albert,It's the very best Android Java emulator Ever.,5
ru.iiec.jvdroid,Clag V,"Works great as an IDE for java. Although syntax highlighting is fine and linting does not work, the app does mostly what it says. It also includes some examples for things to do, even in languages such as kotlin.",5
ru.iiec.jvdroid,Maggie Selbstschöpfer,Great app,5
ru.iiec.jvdroid,Joehan Misquitta,"Please add support for AWT, otherwise it's a good app",4
ru.iiec.jvdroid,Elvis Trujanović,"Can you make a armeabi-v7a library for arm 32 bit devices. Can you add full support java for running games (examples: Minecraft, Mod Installers or any other PC game) LWJGL 2 and 3, OpenAl and other graphic and drivers for games compatibility.",3
ru.iiec.jvdroid,Blackrose 08,Very nice app I think it's a perfect app if we have no laptop system available we can use it for java learning.my experience with this app is amazing,5
ru.iiec.jvdroid,vikas choudhary,Very fast compiler. but how to add external jar files.,4
ru.iiec.jvdroid,Onkar Jadhav,Best Java ide on playstore. 👍,5
ru.iiec.jvdroid,Soham Ponkshe,Wow it is a great app. I am using this app for 2 months and it has great features and we can open more than one file and even save our work too. Although there are two problems 1.we cannot call any outer class even if it is declared within the same device 2. It has some problem while using Strings. As i have used ot only for learning purposes so I have not experienced any other glitches but the keyboard requires a little improvement,4
ru.iiec.jvdroid,MR GAMER,Good app for java programming,5
ru.iiec.jvdroid,Delight Akintomiwa,I enjoyed using this app but i uninstalled it cause of the space.,5
ru.iiec.jvdroid,REKHA PANDEY,Nice app for java learners,5
ru.iiec.jvdroid,Rifat Hossain,believe me its paid version is the best than any other java paid version app in the playstore.,5
ru.iiec.jvdroid,Jessrey Garrido,Great app 😍😍,5
ru.iiec.jvdroid,iman azizpoor,Best best,5
ru.iiec.jvdroid,Aman Sharma,"App is awesome. But.... Can you please fix the undo and redo button. Each time I do undo or redo, it do so character by character. Which is very furstating sometimes. Also, add built in git support. And, add a run button on top of any main class, like in vscode.",4
ru.iiec.jvdroid,RJ ZIM,Good,5
ru.iiec.jvdroid,Eugen Seremet,"Nice app, but would like to see a debugger, at least in the Pro version.",5
ru.iiec.jvdroid,Mohd Shahrukh,its good but now its stopped unfortunetley plz fix this bug otherwise app is awesome and i recommed all my friends.,5
ru.iiec.jvdroid,Neil Wagner,Quite good,2
ru.iiec.jvdroid,Gio Patrick Prequencia,Best free Java IDE for Android,5
ru.iiec.jvdroid,David Balleras,"It's good. But what is this error? Exception in thread ""main"" java.awt.HeadlessException: No X11 DISPLAY variable was set, but this program performed an operation which requires it. at java.desktop/java.awt.GraphicsEnvironment.checkHeadless(Unknown Source) at java.desktop/java.awt.Window.(Unknown Source) at java.desktop/java.awt.Frame.(Unknown Source) at java.desktop/java.awt.Frame.(Unknown Source) at java.desktop/javax.swing.JFrame.<init",4
ru.iiec.jvdroid,Sharad Gupta,Awesome app,5
ru.iiec.jvdroid,Balibabu Chauhan,Best app for coding Saving technique should be improved,5
ru.iiec.jvdroid,Twiggy Xlr,"Love the app! Only got one question, maybe someone can help me. How can I set the x11 display variable so I can test gui programs ? Thank you!",4
ru.iiec.jvdroid,Anwesha Patra,Amazing app ever,5
ru.iiec.jvdroid,Tech Pro,Perfect java compile and run app.,5
ru.iiec.jvdroid,Shahid,Best java compiler to run Java programs for students,5
ru.iiec.jvdroid,Justin Eckenweber,Great app but please add support for Java 8.,4
ru.iiec.jvdroid,Chaitanya Pendela,Can we run Java GUI programs in jvdroid If Yes? How can we run them in terminal,4
ru.iiec.jvdroid,Trunks AlphaOmega,"[Edit • 5 Stars • Apr 2, 2020] I have no idea why I haven't tried disabling Nailgun. The application started to work normally. I apologize for the oddness of the situation. I'm running a custom 9.0 ROM (but switching other 9.0 ROMs didn't help) using Z3N ZE552KL. With this temp. fix in mind, I will rethink my Magisk and root applications. I might update this in case I find the culprit, otherwise I'll leave this as is. Thanks for the your input, it is very much appreciated! Keep up the good work",5
ru.iiec.jvdroid,Deepto Debnath,"It offers a great IDE. As a Java beginner preferring the tablet to the PC, Jvdroid has served my needs well. Especially useful as it is able to compile codes offline. Non-premium functionality is quite good too.",5
